Indicator1,Indicator2,Absolute_Correlation,Indicator1_Code,Indicator2_Code,Is_Highly_Correlated
GDP deflator (base year varies by country),"Interest rate spread (lending rate minus deposit rate, %)",0.03466982996321812,NY.GDP.DEFL.ZS,FR.INR.LNDP,False
Consumer price index (2010 = 100),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.03448212531729767,FP.CPI.TOTL,SG.DMK.SRCR.FN.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",Real effective exchange rate index (2010 = 100),0.033887033661513376,FX.OWN.TOTL.FE.ZS,PX.REX.REER,False
Bank liquid reserves to bank assets ratio (%),Women who were first married by age 15 (% of women ages 20-24),0.03344212262310072,FD.RES.LIQU.AS.ZS,SP.M15.2024.FE.ZS,False
"Automated teller machines (ATMs) (per 100,000 adults)",Claims on other sectors of the domestic economy (annual growth as % of broad money),0.03331734005410041,FB.ATM.TOTL.P5,FM.AST.DOMO.ZG.M3,False
Broad money to total reserves ratio,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",0.03290277109728173,FM.LBL.BMNY.IR.ZS,DT.TDS.DPPF.XP.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",Claims on other sectors of the domestic economy (annual growth as % of broad money),0.03289201634373059,FX.OWN.TOTL.YG.ZS,FM.AST.DOMO.ZG.M3,False
Lending interest rate (%),Net foreign assets (current LCU),0.03275245339544955,FR.INR.LEND,FM.AST.NFRG.CN,False
"Inflation, GDP deflator: linked series (annual %)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.032739699297970215,NY.GDP.DEFL.KD.ZG.AD,SG.DMK.ALLD.FN.ZS,False
"Commercial bank branches (per 100,000 adults)",Consumer price index (2010 = 100),0.03271481113023327,FB.CBK.BRCH.P5,FP.CPI.TOTL,False
"Depositors with commercial banks (per 1,000 adults)",GDP deflator (base year varies by country),0.032501594371089355,FB.CBK.DPTR.P3,NY.GDP.DEFL.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",Claims on central government (annual growth as % of broad money),0.032455430371051336,FX.OWN.TOTL.YG.ZS,FM.AST.CGOV.ZG.M3,False
"Depositors with commercial banks (per 1,000 adults)",GDP deflator: linked series (base year varies by country),0.032216720424652345,FB.CBK.DPTR.P3,NY.GDP.DEFL.ZS.AD,False
Bank capital to assets ratio (%),Net domestic credit (current LCU),0.03220554706564405,FB.BNK.CAPA.ZS,FM.AST.DOMS.CN,False
Bank liquid reserves to bank assets ratio (%),Net domestic credit (current LCU),0.03216869051138911,FD.RES.LIQU.AS.ZS,FM.AST.DOMS.CN,False
Broad money to total reserves ratio,Wholesale price index (2010 = 100),0.0321251489936431,FM.LBL.BMNY.IR.ZS,FP.WPI.TOTL,False
GDP deflator (base year varies by country),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.03209370662514384,NY.GDP.DEFL.ZS,SG.TIM.UWRK.MA,False
Domestic credit to private sector (% of GDP),"Official exchange rate (LCU per US$, period average)",0.03175573865238029,FS.AST.PRVT.GD.ZS,PA.NUS.FCRF,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Inflation, GDP deflator: linked series (annual %)",0.03160551664866814,DT.TDS.DPPF.XP.ZS,NY.GDP.DEFL.KD.ZG.AD,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Claims on other sectors of the domestic economy (annual growth as % of broad money),0.03157066268790478,FX.OWN.TOTL.MA.ZS,FM.AST.DOMO.ZG.M3,False
DEC alternative conversion factor (LCU per US$),Women who were first married by age 15 (% of women ages 20-24),0.03152343744367979,PA.NUS.ATLS,SP.M15.2024.FE.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",Net domestic credit (current LCU),0.031492061979944946,FX.OWN.TOTL.FE.ZS,FM.AST.DOMS.CN,False
GDP deflator (base year varies by country),Proportion of seats held by women in national parliaments (%),0.03140810759011289,NY.GDP.DEFL.ZS,SG.GEN.PARL.ZS,False
"Official exchange rate (LCU per US$, period average)",Women who were first married by age 18 (% of women ages 20-24),0.03136025049767484,PA.NUS.FCRF,SP.M18.2024.FE.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Women Business and the Law Index Score (scale 1-100),0.03128861940645076,DT.TDS.DPPF.XP.ZS,SG.LAW.INDX,False
GDP deflator: linked series (base year varies by country),Proportion of seats held by women in national parliaments (%),0.03123009284555874,NY.GDP.DEFL.ZS.AD,SG.GEN.PARL.ZS,False
Claims on private sector (annual growth as % of broad money),Net foreign assets (current LCU),0.031206323245057538,FM.AST.PRVT.ZG.M3,FM.AST.NFRG.CN,False
DEC alternative conversion factor (LCU per US$),Domestic credit to private sector (% of GDP),0.031064154049104106,PA.NUS.ATLS,FS.AST.PRVT.GD.ZS,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Women Business and the Law Index Score (scale 1-100),0.031055807578703666,FM.AST.DOMO.ZG.M3,SG.LAW.INDX,False
Wholesale price index (2010 = 100),Women who were first married by age 18 (% of women ages 20-24),0.03094756041094305,FP.WPI.TOTL,SP.M18.2024.FE.ZS,False
Bank liquid reserves to bank assets ratio (%),Deposit interest rate (%),0.0307566088756826,FD.RES.LIQU.AS.ZS,FR.INR.DPST,False
"Claims on central government, etc. (% GDP)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)",0.030727723755783747,FS.AST.CGOV.GD.ZS,DT.TDS.DPPF.XP.ZS,False
Claims on other sectors of the domestic economy (% of GDP),Net foreign assets (current LCU),0.030689164148673617,FS.AST.DOMO.GD.ZS,FM.AST.NFRG.CN,False
DEC alternative conversion factor (LCU per US$),Proportion of seats held by women in national parliaments (%),0.030494102366711604,PA.NUS.ATLS,SG.GEN.PARL.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",Broad money to total reserves ratio,0.03039362847497437,FX.OWN.TOTL.60.ZS,FM.LBL.BMNY.IR.ZS,False
Average transaction cost of sending remittances to a specific country (%),Broad money (current LCU),0.03037478997916895,SI.RMT.COST.IB.ZS,FM.LBL.BMNY.CN,False
Net foreign assets (current LCU),Real effective exchange rate index (2010 = 100),0.029943350710454134,FM.AST.NFRG.CN,PX.REX.REER,False
Claims on central government (annual growth as % of broad money),"Commercial bank branches (per 100,000 adults)",0.0298517942085792,FM.AST.CGOV.ZG.M3,FB.CBK.BRCH.P5,False
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",Real effective exchange rate index (2010 = 100),0.02984343354422525,FX.OWN.TOTL.OL.ZS,PX.REX.REER,False
Bank nonperforming loans to total gross loans (%),"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",0.02970306277972949,FB.AST.NPER.ZS,DT.TDS.DPPF.XP.ZS,False
Claims on central government (annual growth as % of broad money),Wholesale price index (2010 = 100),0.02951256246166396,FM.AST.CGOV.ZG.M3,FP.WPI.TOTL,False
"Inflation, GDP deflator: linked series (annual %)",Proportion of seats held by women in national parliaments (%),0.029474016130861844,NY.GDP.DEFL.KD.ZG.AD,SG.GEN.PARL.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",DEC alternative conversion factor (LCU per US$),0.02944829076246588,FX.OWN.TOTL.YG.ZS,PA.NUS.ATLS,False
"Commercial bank branches (per 100,000 adults)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.02842827820174685,FB.CBK.BRCH.P5,SG.TIM.UWRK.FE,False
Claims on central government (annual growth as % of broad money),Claims on other sectors of the domestic economy (% of GDP),0.027772906031328974,FM.AST.CGOV.ZG.M3,FS.AST.DOMO.GD.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Inflation, consumer prices (annual %)",0.02763811499374482,DT.TDS.DPPF.XP.ZS,FP.CPI.TOTL.ZG,False
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),Real effective exchange rate index (2010 = 100),0.02761583840743048,FX.OWN.TOTL.ZS,PX.REX.REER,False
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",Claims on other sectors of the domestic economy (annual growth as % of broad money),0.027553772863877436,FX.OWN.TOTL.60.ZS,FM.AST.DOMO.ZG.M3,False
"Inflation, GDP deflator (annual %)",Women who were first married by age 18 (% of women ages 20-24),0.02733831524160992,NY.GDP.DEFL.KD.ZG,SP.M18.2024.FE.ZS,False
Bank liquid reserves to bank assets ratio (%),Broad money (current LCU),0.027295312137921496,FD.RES.LIQU.AS.ZS,FM.LBL.BMNY.CN,False
Bank nonperforming loans to total gross loans (%),"Inflation, GDP deflator: linked series (annual %)",0.02720407463290809,FB.AST.NPER.ZS,NY.GDP.DEFL.KD.ZG.AD,False
DEC alternative conversion factor (LCU per US$),Wholesale price index (2010 = 100),0.027159215815846023,PA.NUS.ATLS,FP.WPI.TOTL,False
Monetary Sector credit to private sector (% GDP),"Official exchange rate (LCU per US$, period average)",0.027155287226364722,FM.AST.PRVT.GD.ZS,PA.NUS.FCRF,False
Claims on private sector (annual growth as % of broad money),"Risk premium on lending (lending rate minus treasury bill rate, %)",0.02707613747670696,FM.AST.PRVT.ZG.M3,FR.INR.RISK,False
Net domestic credit (current LCU),Proportion of seats held by women in national parliaments (%),0.026987949161746353,FM.AST.DOMS.CN,SG.GEN.PARL.ZS,False
Domestic credit to private sector by banks (% of GDP),"Official exchange rate (LCU per US$, period average)",0.02696055421347598,FD.AST.PRVT.GD.ZS,PA.NUS.FCRF,False
"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),0.026886356941778447,FS.AST.CGOV.GD.ZS,FM.AST.DOMS.CN,False
Bank nonperforming loans to total gross loans (%),"Inflation, GDP deflator (annual %)",0.026827883225748576,FB.AST.NPER.ZS,NY.GDP.DEFL.KD.ZG,False
Average transaction cost of sending remittances to a specific country (%),Broad money growth (annual %),0.02679678743433965,SI.RMT.COST.IB.ZS,FM.LBL.BMNY.ZG,False
Claims on central government (annual growth as % of broad money),"Depositors with commercial banks (per 1,000 adults)",0.0267383608926531,FM.AST.CGOV.ZG.M3,FB.CBK.DPTR.P3,False
Bank capital to assets ratio (%),"Depositors with commercial banks (per 1,000 adults)",0.026630060384050625,FB.BNK.CAPA.ZS,FB.CBK.DPTR.P3,False
"Interest rate spread (lending rate minus deposit rate, %)",Wholesale price index (2010 = 100),0.026485254715156618,FR.INR.LNDP,FP.WPI.TOTL,False
Broad money (current LCU),Deposit interest rate (%),0.026482808669245836,FM.LBL.BMNY.CN,FR.INR.DPST,False
DEC alternative conversion factor (LCU per US$),Monetary Sector credit to private sector (% GDP),0.026431970036296586,PA.NUS.ATLS,FM.AST.PRVT.GD.ZS,False
Average transaction cost of sending remittances to a specific country (%),Consumer price index (2010 = 100),0.026419515855669984,SI.RMT.COST.IB.ZS,FP.CPI.TOTL,False
DEC alternative conversion factor (LCU per US$),Domestic credit to private sector by banks (% of GDP),0.02623259659045968,PA.NUS.ATLS,FD.AST.PRVT.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",Net domestic credit (current LCU),0.026081330363878816,FX.OWN.TOTL.SO.ZS,FM.AST.DOMS.CN,False
Claims on central government (annual growth as % of broad money),Proportion of seats held by women in national parliaments (%),0.0260572269916027,FM.AST.CGOV.ZG.M3,SG.GEN.PARL.ZS,False
Average transaction cost of sending remittances from a specific country (%),Real interest rate (%),0.02603819616450877,SI.RMT.COST.OB.ZS,FR.INR.RINR,False
Broad money to total reserves ratio,GDP deflator (base year varies by country),0.025711285529590736,FM.LBL.BMNY.IR.ZS,NY.GDP.DEFL.ZS,False
Broad money to total reserves ratio,GDP deflator: linked series (base year varies by country),0.02561309751761397,FM.LBL.BMNY.IR.ZS,NY.GDP.DEFL.ZS.AD,False
"Depositors with commercial banks (per 1,000 adults)",Proportion of seats held by women in national parliaments (%),0.025594390399031088,FB.CBK.DPTR.P3,SG.GEN.PARL.ZS,False
Consumer price index (2010 = 100),DEC alternative conversion factor (LCU per US$),0.02535125287202329,FP.CPI.TOTL,PA.NUS.ATLS,False
"Claims on central government, etc. (% GDP)",Claims on private sector (annual growth as % of broad money),0.025337141107933236,FS.AST.CGOV.GD.ZS,FM.AST.PRVT.ZG.M3,False
Net foreign assets (current LCU),Proportion of seats held by women in national parliaments (%),0.02529766597974112,FM.AST.NFRG.CN,SG.GEN.PARL.ZS,False
Broad money (% of GDP),"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",0.025219408919405658,FM.LBL.BMNY.GD.ZS,DT.TDS.DPPF.XP.ZS,False
Broad money (% of GDP),Claims on private sector (annual growth as % of broad money),0.02519932191180698,FM.LBL.BMNY.GD.ZS,FM.AST.PRVT.ZG.M3,False
Broad money (current LCU),"Claims on central government, etc. (% GDP)",0.025094149223244846,FM.LBL.BMNY.CN,FS.AST.CGOV.GD.ZS,False
Domestic credit to private sector (% of GDP),Net foreign assets (current LCU),0.0247891818334109,FS.AST.PRVT.GD.ZS,FM.AST.NFRG.CN,False
Broad money growth (annual %),Proportion of seats held by women in national parliaments (%),0.0245292198286963,FM.LBL.BMNY.ZG,SG.GEN.PARL.ZS,False
Domestic credit to private sector by banks (% of GDP),Net foreign assets (current LCU),0.024443584241845673,FD.AST.PRVT.GD.ZS,FM.AST.NFRG.CN,False
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",Claims on central government (annual growth as % of broad money),0.02438783790094612,FX.OWN.TOTL.PL.ZS,FM.AST.CGOV.ZG.M3,False
Average transaction cost of sending remittances to a specific country (%),Net domestic credit (current LCU),0.024344720480887577,SI.RMT.COST.IB.ZS,FM.AST.DOMS.CN,False
Broad money to total reserves ratio,"Inflation, GDP deflator: linked series (annual %)",0.024216715708521436,FM.LBL.BMNY.IR.ZS,NY.GDP.DEFL.KD.ZG.AD,False
Consumer price index (2010 = 100),Domestic credit to private sector (% of GDP),0.024164031411753297,FP.CPI.TOTL,FS.AST.PRVT.GD.ZS,False
Monetary Sector credit to private sector (% GDP),Net foreign assets (current LCU),0.024155005988160554,FM.AST.PRVT.GD.ZS,FM.AST.NFRG.CN,False
Consumer price index (2010 = 100),Monetary Sector credit to private sector (% GDP),0.024005649345339237,FP.CPI.TOTL,FM.AST.PRVT.GD.ZS,False
Proportion of seats held by women in national parliaments (%),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.02399634181934101,SG.GEN.PARL.ZS,SG.TIM.UWRK.FE,False
"Borrowers from commercial banks (per 1,000 adults)","Official exchange rate (LCU per US$, period average)",0.02385432278868361,FB.CBK.BRWR.P3,PA.NUS.FCRF,False
Broad money to total reserves ratio,"Inflation, GDP deflator (annual %)",0.023677898251735736,FM.LBL.BMNY.IR.ZS,NY.GDP.DEFL.KD.ZG,False
Broad money growth (annual %),Women who were first married by age 15 (% of women ages 20-24),0.023267711662513953,FM.LBL.BMNY.ZG,SP.M15.2024.FE.ZS,False
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),Net domestic credit (current LCU),0.023252018334438334,FX.OWN.TOTL.ZS,FM.AST.DOMS.CN,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Real effective exchange rate index (2010 = 100),0.02300920716172444,FX.OWN.TOTL.MA.ZS,PX.REX.REER,False
Deposit interest rate (%),Net domestic credit (current LCU),0.022976586460304645,FR.INR.DPST,FM.AST.DOMS.CN,False
Claims on central government (annual growth as % of broad money),"Interest rate spread (lending rate minus deposit rate, %)",0.02281962665400344,FM.AST.CGOV.ZG.M3,FR.INR.LNDP,False
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",Claims on other sectors of the domestic economy (annual growth as % of broad money),0.022694933633820427,FX.OWN.TOTL.40.ZS,FM.AST.DOMO.ZG.M3,False
