Indicator1,Indicator2,Absolute_Correlation,Indicator1_Code,Indicator2_Code,Is_Highly_Correlated
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",0.014853901055199287,DT.TDS.DPPF.XP.ZS,FX.OWN.TOTL.YG.ZS,False
Wholesale price index (2010 = 100),Average transaction cost of sending remittances from a specific country (%),0.014846067428164774,FP.WPI.TOTL,SI.RMT.COST.OB.ZS,False
Domestic credit to private sector (% of GDP),DEC alternative conversion factor (LCU per US$),0.014649546236893572,FS.AST.PRVT.GD.ZS,PA.NUS.ATLS,False
"Risk premium on lending (lending rate minus treasury bill rate, %)",GDP deflator (base year varies by country),0.014460773897104096,FR.INR.RISK,NY.GDP.DEFL.ZS,False
"Risk premium on lending (lending rate minus treasury bill rate, %)",Women Business and the Law Index Score (scale 1-100),0.014448090482925547,FR.INR.RISK,SG.LAW.INDX,False
"Risk premium on lending (lending rate minus treasury bill rate, %)",GDP deflator: linked series (base year varies by country),0.014437005410877522,FR.INR.RISK,NY.GDP.DEFL.ZS.AD,False
Broad money (current LCU),Deposit interest rate (%),0.014257617063587176,FM.LBL.BMNY.CN,FR.INR.DPST,False
"Depositors with commercial banks (per 1,000 adults)",Consumer price index (2010 = 100),0.014254134093998443,FB.CBK.DPTR.P3,FP.CPI.TOTL,False
Bank liquid reserves to bank assets ratio (%),Women who were first married by age 15 (% of women ages 20-24),0.01423273674380632,FD.RES.LIQU.AS.ZS,SP.M15.2024.FE.ZS,False
Wholesale price index (2010 = 100),Domestic credit to private sector (% of GDP),0.014197615458888719,FP.WPI.TOTL,FS.AST.PRVT.GD.ZS,False
Net foreign assets (current LCU),"Risk premium on lending (lending rate minus treasury bill rate, %)",0.014096904457269396,FM.AST.NFRG.CN,FR.INR.RISK,False
Claims on central government (annual growth as % of broad money),"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",0.014045619395681977,FM.AST.CGOV.ZG.M3,FX.OWN.TOTL.PL.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",0.01388643676880752,DT.TDS.DPPF.XP.ZS,FX.OWN.TOTL.60.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",Real effective exchange rate index (2010 = 100),0.013845532527858402,FX.OWN.TOTL.YG.ZS,PX.REX.REER,False
"Inflation, GDP deflator (annual %)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.013770160687929895,NY.GDP.DEFL.KD.ZG,SG.DMK.ALLD.FN.ZS,False
"Depositors with commercial banks (per 1,000 adults)",Domestic credit provided by financial sector (% of GDP),0.013753298154271306,FB.CBK.DPTR.P3,FS.AST.DOMS.GD.ZS,False
Net foreign assets (current LCU),"Inflation, consumer prices (annual %)",0.013556253092471942,FM.AST.NFRG.CN,FP.CPI.TOTL.ZG,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Bank liquid reserves to bank assets ratio (%),0.013548402844440456,DT.TDS.DPPF.XP.ZS,FD.RES.LIQU.AS.ZS,False
"Depositors with commercial banks (per 1,000 adults)","Official exchange rate (LCU per US$, period average)",0.01334543105714011,FB.CBK.DPTR.P3,PA.NUS.FCRF,False
"Automated teller machines (ATMs) (per 100,000 adults)",Claims on other sectors of the domestic economy (annual growth as % of broad money),0.013323978727700221,FB.ATM.TOTL.P5,FM.AST.DOMO.ZG.M3,False
"Risk premium on lending (lending rate minus treasury bill rate, %)",Women who were first married by age 18 (% of women ages 20-24),0.013130792274226932,FR.INR.RISK,SP.M18.2024.FE.ZS,False
"Claims on central government, etc. (% GDP)",GDP deflator: linked series (base year varies by country),0.01299294766624713,FS.AST.CGOV.GD.ZS,NY.GDP.DEFL.ZS.AD,False
"Claims on central government, etc. (% GDP)",GDP deflator (base year varies by country),0.01296748003595096,FS.AST.CGOV.GD.ZS,NY.GDP.DEFL.ZS,False
"Depositors with commercial banks (per 1,000 adults)",Net domestic credit (current LCU),0.01291762339370092,FB.CBK.DPTR.P3,FM.AST.DOMS.CN,False
"Official exchange rate (LCU per US$, period average)",Women Business and the Law Index Score (scale 1-100),0.012886437911194983,PA.NUS.FCRF,SG.LAW.INDX,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Risk premium on lending (lending rate minus treasury bill rate, %)",0.012885059396636128,DT.TDS.DPPF.XP.ZS,FR.INR.RISK,False
"Commercial bank branches (per 100,000 adults)",Broad money (current LCU),0.012883378483524966,FB.CBK.BRCH.P5,FM.LBL.BMNY.CN,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Average transaction cost of sending remittances from a specific country (%),0.012746743279274822,FM.AST.DOMO.ZG.M3,SI.RMT.COST.OB.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Automated teller machines (ATMs) (per 100,000 adults)",0.012468592121168702,DT.TDS.DPPF.XP.ZS,FB.ATM.TOTL.P5,False
Broad money (% of GDP),"Interest rate spread (lending rate minus deposit rate, %)",0.01242968219581828,FM.LBL.BMNY.GD.ZS,FR.INR.LNDP,False
Deposit interest rate (%),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.01234851770185353,FR.INR.DPST,SG.TIM.UWRK.MA,False
"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",Average transaction cost of sending remittances from a specific country (%),0.01224288536511899,SG.TIM.UWRK.MA,SI.RMT.COST.OB.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",DEC alternative conversion factor (LCU per US$),0.012187326101729543,FX.OWN.TOTL.YG.ZS,PA.NUS.ATLS,False
Real interest rate (%),Women who were first married by age 15 (% of women ages 20-24),0.012139902931392228,FR.INR.RINR,SP.M15.2024.FE.ZS,False
Real effective exchange rate index (2010 = 100),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.011992243478439442,PX.REX.REER,SG.TIM.UWRK.MA,False
"Borrowers from commercial banks (per 1,000 adults)",Average transaction cost of sending remittances from a specific country (%),0.011930415698467584,FB.CBK.BRWR.P3,SI.RMT.COST.OB.ZS,False
Bank liquid reserves to bank assets ratio (%),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.011878238530922154,FD.RES.LIQU.AS.ZS,SG.TIM.UWRK.MA,False
"Interest rate spread (lending rate minus deposit rate, %)","Official exchange rate (LCU per US$, period average)",0.011718030266196562,FR.INR.LNDP,PA.NUS.FCRF,False
Real interest rate (%),"Official exchange rate (LCU per US$, period average)",0.011681631099968086,FR.INR.RINR,PA.NUS.FCRF,False
Domestic credit to private sector by banks (% of GDP),DEC alternative conversion factor (LCU per US$),0.01163803085890553,FD.AST.PRVT.GD.ZS,PA.NUS.ATLS,False
Broad money to total reserves ratio,Women Business and the Law Index Score (scale 1-100),0.011600314053717658,FM.LBL.BMNY.IR.ZS,SG.LAW.INDX,False
Broad money (% of GDP),"Inflation, GDP deflator (annual %)",0.011592141491663044,FM.LBL.BMNY.GD.ZS,NY.GDP.DEFL.KD.ZG,False
Broad money to total reserves ratio,Consumer price index (2010 = 100),0.01158783041447308,FM.LBL.BMNY.IR.ZS,FP.CPI.TOTL,False
Monetary Sector credit to private sector (% GDP),DEC alternative conversion factor (LCU per US$),0.011566890061491223,FM.AST.PRVT.GD.ZS,PA.NUS.ATLS,False
Broad money to total reserves ratio,DEC alternative conversion factor (LCU per US$),0.011455450036303877,FM.LBL.BMNY.IR.ZS,PA.NUS.ATLS,False
Broad money (% of GDP),Real effective exchange rate index (2010 = 100),0.011434067849888171,FM.LBL.BMNY.GD.ZS,PX.REX.REER,False
Broad money (current LCU),Women Business and the Law Index Score (scale 1-100),0.011355261053328021,FM.LBL.BMNY.CN,SG.LAW.INDX,False
Broad money (% of GDP),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.01125137242941559,FM.LBL.BMNY.GD.ZS,SG.TIM.UWRK.FE,False
"Automated teller machines (ATMs) (per 100,000 adults)",Consumer price index (2010 = 100),0.011207470415353917,FB.ATM.TOTL.P5,FP.CPI.TOTL,False
Real interest rate (%),DEC alternative conversion factor (LCU per US$),0.011129097704832787,FR.INR.RINR,PA.NUS.ATLS,False
Broad money to total reserves ratio,"Interest rate spread (lending rate minus deposit rate, %)",0.011081681853658865,FM.LBL.BMNY.IR.ZS,FR.INR.LNDP,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Domestic credit to private sector (% of GDP),0.011067107015079505,DT.TDS.DPPF.XP.ZS,FS.AST.PRVT.GD.ZS,False
"Depositors with commercial banks (per 1,000 adults)",Claims on central government (annual growth as % of broad money),0.011021911162114966,FB.CBK.DPTR.P3,FM.AST.CGOV.ZG.M3,False
Broad money growth (annual %),"Official exchange rate (LCU per US$, period average)",0.011008836111886185,FM.LBL.BMNY.ZG,PA.NUS.FCRF,False
Bank liquid reserves to bank assets ratio (%),Broad money (% of GDP),0.010882771696853961,FD.RES.LIQU.AS.ZS,FM.LBL.BMNY.GD.ZS,False
Broad money (% of GDP),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.01088208429189102,FM.LBL.BMNY.GD.ZS,SG.DMK.SRCR.FN.ZS,False
Claims on private sector (annual growth as % of broad money),"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",0.010862768082848855,FM.AST.PRVT.ZG.M3,FX.OWN.TOTL.FE.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)","Official exchange rate (LCU per US$, period average)",0.010793310915637042,FX.OWN.TOTL.SO.ZS,PA.NUS.FCRF,False
Bank liquid reserves to bank assets ratio (%),Real effective exchange rate index (2010 = 100),0.010785288676644977,FD.RES.LIQU.AS.ZS,PX.REX.REER,False
Bank nonperforming loans to total gross loans (%),"Official exchange rate (LCU per US$, period average)",0.010777490801487714,FB.AST.NPER.ZS,PA.NUS.FCRF,False
Claims on private sector (annual growth as % of broad money),"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.010759478942483207,FM.AST.PRVT.ZG.M3,SG.DMK.ALLD.FN.ZS,False
"Inflation, consumer prices (annual %)","Risk premium on lending (lending rate minus treasury bill rate, %)",0.010744661368710154,FP.CPI.TOTL.ZG,FR.INR.RISK,False
Consumer price index (2010 = 100),"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.010727079232760933,FP.CPI.TOTL,SG.DMK.ALLD.FN.ZS,False
Consumer price index (2010 = 100),Claims on other sectors of the domestic economy (% of GDP),0.01068057925891293,FP.CPI.TOTL,FS.AST.DOMO.GD.ZS,False
"Automated teller machines (ATMs) (per 100,000 adults)","Official exchange rate (LCU per US$, period average)",0.01067499907181526,FB.ATM.TOTL.P5,PA.NUS.FCRF,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Net foreign assets (current LCU),0.010635144183988969,FM.AST.DOMO.ZG.M3,FM.AST.NFRG.CN,False
Bank capital to assets ratio (%),Broad money (% of GDP),0.0105380178144104,FB.BNK.CAPA.ZS,FM.LBL.BMNY.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)","Official exchange rate (LCU per US$, period average)",0.010489888205852336,FX.OWN.TOTL.YG.ZS,PA.NUS.FCRF,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Real effective exchange rate index (2010 = 100),0.01046632120243032,FX.OWN.TOTL.MA.ZS,PX.REX.REER,False
DEC alternative conversion factor (LCU per US$),Average transaction cost of sending remittances to a specific country (%),0.010443609587103933,PA.NUS.ATLS,SI.RMT.COST.IB.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",0.010393093559432921,DT.TDS.DPPF.XP.ZS,FX.OWN.TOTL.OL.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",0.010322261746103786,DT.TDS.DPPF.XP.ZS,FX.OWN.TOTL.MA.ZS,False
"Interest rate spread (lending rate minus deposit rate, %)",Real effective exchange rate index (2010 = 100),0.010322187033205235,FR.INR.LNDP,PX.REX.REER,False
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)","Official exchange rate (LCU per US$, period average)",0.010315869472827617,FX.OWN.TOTL.PL.ZS,PA.NUS.FCRF,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),"Risk premium on lending (lending rate minus treasury bill rate, %)",0.010266802010139428,FM.AST.DOMO.ZG.M3,FR.INR.RISK,False
Bank capital to assets ratio (%),Claims on central government (annual growth as % of broad money),0.010252434861353101,FB.BNK.CAPA.ZS,FM.AST.CGOV.ZG.M3,False
Broad money (% of GDP),"Inflation, GDP deflator: linked series (annual %)",0.010198283449414975,FM.LBL.BMNY.GD.ZS,NY.GDP.DEFL.KD.ZG.AD,False
Domestic credit to private sector (% of GDP),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.010151730496369972,FS.AST.PRVT.GD.ZS,SG.TIM.UWRK.FE,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Domestic credit to private sector by banks (% of GDP),0.010142383507912243,DT.TDS.DPPF.XP.ZS,FD.AST.PRVT.GD.ZS,False
Broad money (% of GDP),Average transaction cost of sending remittances to a specific country (%),0.010070941100686471,FM.LBL.BMNY.GD.ZS,SI.RMT.COST.IB.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Domestic credit provided by financial sector (% of GDP),0.01004720178495116,DT.TDS.DPPF.XP.ZS,FS.AST.DOMS.GD.ZS,False
Domestic credit provided by financial sector (% of GDP),"Official exchange rate (LCU per US$, period average)",0.00987929722793755,FS.AST.DOMS.GD.ZS,PA.NUS.FCRF,False
"Commercial bank branches (per 100,000 adults)","Official exchange rate (LCU per US$, period average)",0.009875247612424299,FB.CBK.BRCH.P5,PA.NUS.FCRF,False
Bank nonperforming loans to total gross loans (%),Women who were first married by age 15 (% of women ages 20-24),0.009838659122729755,FB.AST.NPER.ZS,SP.M15.2024.FE.ZS,False
Broad money to total reserves ratio,Wholesale price index (2010 = 100),0.009813176811563625,FM.LBL.BMNY.IR.ZS,FP.WPI.TOTL,False
Bank liquid reserves to bank assets ratio (%),Net foreign assets (current LCU),0.009783925425044599,FD.RES.LIQU.AS.ZS,FM.AST.NFRG.CN,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Monetary Sector credit to private sector (% GDP),0.00976427397024656,DT.TDS.DPPF.XP.ZS,FM.AST.PRVT.GD.ZS,False
"Commercial bank branches (per 100,000 adults)","Claims on central government, etc. (% GDP)",0.009755773294985101,FB.CBK.BRCH.P5,FS.AST.CGOV.GD.ZS,False
Claims on central government (annual growth as % of broad money),"Risk premium on lending (lending rate minus treasury bill rate, %)",0.009734807026342288,FM.AST.CGOV.ZG.M3,FR.INR.RISK,False
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","Official exchange rate (LCU per US$, period average)",0.009667501518317387,FX.OWN.TOTL.40.ZS,PA.NUS.FCRF,False
